,Sq_Ft_Tot_Living,Sq_Ft_Lot,Bathroom_count,Bedroom_count,Bldg_Grade,House_Sale_Price
13266,2680,6350,2.5,4,7,687104.0
13267,1560,7056,1.5,4,7,518695.0
13268,3420,2656,4.5,4,11,2086853.0
13269,3420,2656,4.5,4,11,1770139.0
13270,2520,3388,2.0,4,9,955089.0
13271,3120,16520,2.0,5,8,666081.0
13272,1640,6225,2.5,3,7,306400.0
13273,1370,10350,1.5,3,7,314386.0
13274,1450,10350,1.5,3,7,363700.0
13275,2570,9781,2.5,4,10,787619.0
13276,3940,10505,3.25,4,10,977379.0
13277,4010,9371,3.25,5,10,945640.0
13278,3780,11674,3.25,5,10,1091802.0
13279,1030,8633,1.0,4,6,289767.0
13280,1030,8633,1.0,4,6,211202.0
13281,1200,7800,1.5,3,7,280043.0
13282,1610,3478,1.75,3,7,631429.0
13283,2370,9041,3.0,3,8,404513.0
13284,2580,6436,3.0,3,8,407264.0
13285,2360,6779,3.0,3,8,436845.0
13286,1930,8336,2.5,4,8,410969.0
13287,2580,10924,2.5,4,8,396482.0
13288,2090,7163,2.5,3,8,388021.0
13289,930,5368,1.0,2,7,423443.0
13290,2280,8200,2.5,3,8,816614.0
13291,2090,10733,2.25,3,7,598840.0
13292,1740,5400,1.75,2,7,411148.0
13293,1820,5400,1.75,3,7,572450.0
13294,3120,9797,2.5,5,7,481099.0
13295,1500,11355,1.75,3,7,605193.0
13296,1910,11356,2.75,4,7,577285.0
13297,1770,11357,2.25,3,8,570673.0
13298,2440,8592,2.5,4,8,572575.0
13299,2590,7427,3.0,4,8,595032.0
13300,1980,8181,2.5,4,8,523680.0
13301,1970,7326,2.5,4,8,451664.0
13302,2410,7929,2.5,4,8,533872.0
13303,1970,7500,2.5,4,8,462188.0
13304,2480,37843,2.5,3,8,720984.0
13305,1300,7688,1.75,3,7,349795.0
13306,980,7440,1.0,3,6,306706.0
13307,980,7440,1.0,3,6,384049.0
13308,1210,7440,1.75,2,6,318305.0
13309,1190,27215,1.0,3,7,309074.0
13310,720,39000,1.0,2,4,271358.0
13311,3720,41000,3.0,4,10,266726.0
13312,1750,15048,2.75,4,7,341570.0
13313,1010,9656,1.0,3,7,267216.0
13314,1490,9514,1.5,3,7,356730.0
13315,1350,9100,1.5,3,6,339144.0
13316,1490,7150,1.75,3,6,309464.0
13317,1600,80400,2.25,2,7,595315.0
13318,1210,2760,1.0,2,8,605415.0
13319,1860,4000,2.5,3,7,461589.0
13320,1380,1600,2.5,2,8,452221.0
13321,2350,2800,2.5,4,7,777075.0
13322,860,4000,1.0,2,7,537005.0
13323,2550,3600,2.0,3,7,758047.0
13324,2540,4400,2.75,4,8,1033878.0
13325,2600,4000,4.5,5,8,1102870.0
13326,2980,4000,2.75,5,8,688105.0
13327,2980,4000,2.75,5,8,764007.0
13328,1270,4300,1.0,4,7,591889.0
13329,2260,4000,2.75,3,8,539632.0
13330,1110,3943,1.0,2,6,331228.0
13331,1110,3943,1.0,2,6,311005.0
13332,2210,4760,2.25,3,8,651524.0
13333,2210,4760,2.25,3,8,838367.0
13334,1960,4000,3.0,3,8,668115.0
13335,2450,4110,2.75,4,9,1053466.0
13336,2760,4200,3.0,4,8,725127.0
13337,2420,4000,2.0,3,8,685988.0
13338,1160,9375,1.0,3,7,316860.0
13339,1160,9375,1.0,3,7,286878.0
13340,1200,4000,1.5,4,7,325911.0
13341,1530,4000,1.0,3,6,311011.0
13342,840,4000,1.0,2,6,277112.0
13343,840,4000,1.0,2,6,352259.0
13344,2460,7200,2.25,4,7,532322.0
13345,2120,6720,2.0,5,7,375388.0
13346,1940,6008,1.75,3,8,493915.0
13347,1660,7650,1.0,3,7,263183.0
13348,1280,5040,2.5,3,7,463300.0
13349,1280,5040,2.5,3,7,349058.0
13350,670,6000,1.0,2,6,330920.0
13351,2220,6000,2.5,3,8,484921.0
13352,1860,4800,1.0,3,7,540009.0
13353,980,4800,1.0,3,7,435310.0
13354,2540,7200,1.75,4,7,505254.0
13355,560,7200,1.0,1,5,294325.0
13356,1960,7200,2.5,3,8,562181.0
13357,3550,7200,3.75,5,9,1084986.0
13358,1220,6000,1.0,2,6,465315.0
13359,1390,7200,1.75,4,7,346230.0
13360,1550,4000,1.5,1,7,460898.0
13361,1760,4560,1.75,5,7,534605.0
13362,1940,3000,2.0,4,7,699965.0
13363,2080,8200,2.5,3,7,905814.0
13364,2640,6000,1.75,4,8,766749.0
13365,1570,5904,1.0,4,7,632893.0
13366,3395,7200,4.75,4,11,1582642.0
13367,1580,9986,2.0,3,7,295603.0
13368,1540,10047,1.75,3,8,350180.0
13369,1190,8193,1.0,3,7,296417.0
13370,2060,7434,1.75,4,7,431235.0
13371,1960,10559,2.0,4,7,408129.0
13372,1930,9000,2.0,3,7,445412.0
13373,1080,8741,1.0,3,7,363107.0
13374,1950,8325,1.75,3,7,406868.0
13375,1670,7900,1.75,3,8,452454.0
13376,1900,8500,2.25,3,7,419126.0
13377,2120,8940,2.25,4,8,416916.0
13378,2380,8939,2.25,3,8,425887.0
13379,2100,10358,1.75,4,8,391191.0
13380,1430,9150,2.25,3,7,323793.0
13381,1330,5700,2.0,3,7,240941.0
13382,1920,5910,2.5,3,8,399761.0
13383,1920,5910,2.5,3,8,327771.0
13384,1760,9600,1.5,6,7,405902.0
13385,1160,6911,1.0,2,7,182245.0
13386,1000,6947,1.0,3,7,291429.0
13387,1000,6947,1.0,3,7,363677.0
13388,1000,6914,1.5,3,7,376657.0
13389,1840,5400,1.75,4,7,512377.0
13390,1920,8600,3.0,4,7,528766.0
13391,1640,4176,1.75,2,7,380208.0
13392,1450,3350,1.0,3,7,602353.0
13393,1450,3350,1.0,3,7,451817.0
13394,1450,3350,1.0,3,7,445780.0
13395,1590,3060,1.0,3,6,230006.0
13396,1820,3060,3.5,7,7,385698.0
13397,1970,4103,2.5,4,7,488989.0
13398,3200,38168,4.0,6,9,801738.0
13399,1960,38069,2.5,3,8,670876.0
13400,2440,8412,2.5,4,7,431767.0
13401,1010,10200,1.0,3,6,314104.0
13402,1010,10200,1.0,3,6,345178.0
13403,1990,14667,1.75,5,7,634936.0
13404,1820,8316,2.25,3,7,636490.0
13405,940,3566,1.0,2,7,487825.0
13406,3030,3841,2.5,4,9,855496.0
13407,820,6803,1.0,2,7,560673.0
13408,1760,3638,2.0,3,7,457101.0
13409,1760,3638,2.0,3,7,505724.0
13410,1210,4441,1.75,3,6,493298.0
13411,1460,2800,1.75,3,7,547461.0
13412,1580,4010,2.0,3,7,477942.0
13413,1780,3329,2.0,3,6,442923.0
13414,1260,3916,1.0,2,6,398180.0
13415,7110,21793,4.5,5,11,7251302.0
13416,4340,9801,4.25,5,12,2465684.0
13417,2720,8600,3.5,3,10,1566129.0
13418,1440,13824,1.0,3,7,645314.0
13419,4570,10960,3.5,4,11,1961428.0
13420,1250,9595,1.75,4,7,635811.0
13421,4680,13263,4.25,5,10,899114.0
13422,2320,7200,3.0,4,7,785596.0
13423,6970,7200,5.0,6,12,4695719.0
13424,3510,3600,3.0,3,11,2528525.0
13425,2200,5061,1.75,3,8,657210.0
13426,3720,3600,4.0,4,11,2917056.0
13427,3720,3600,4.0,4,11,2125817.0
13428,5150,7800,4.25,4,11,2435821.0
13429,2650,7800,2.5,2,9,1913910.0
13430,5520,13650,3.75,5,11,3685904.0
13431,5690,7469,3.5,4,11,2811803.0
13432,4010,11400,2.75,4,10,3756784.0
13433,3380,7560,3.0,3,11,2106077.0
13434,4770,14239,3.5,5,11,3094572.0
13435,1780,6240,1.0,3,7,510704.0
13436,3050,6179,3.0,4,9,1304482.0
13437,3050,6179,3.0,4,9,1575089.0
13438,2630,12020,2.25,3,9,1857635.0
13439,4550,6981,3.75,4,9,2185541.0
13440,4240,6912,2.25,3,9,1741435.0
13441,4240,6912,2.25,3,9,1842557.0
13442,3465,5400,3.25,3,10,1573091.0
13443,3465,5400,3.25,3,10,1511035.0
13444,2940,5850,3.25,3,9,1466741.0
13445,3070,5850,3.75,4,9,1536646.0
13446,6220,6000,4.75,5,10,2914286.0
13447,3010,3600,3.5,4,9,1211305.0
13448,2970,3600,3.5,4,9,1220012.0
13449,1540,3600,2.0,3,8,908002.0
13450,3890,3600,3.5,4,9,1703549.0
13451,4260,8400,3.5,5,9,1596191.0
13452,3760,4800,3.5,4,9,1927877.0
13453,2980,3600,3.25,4,9,1652459.0
13454,3350,4200,3.5,4,9,1623326.0
13455,1670,5400,1.75,3,8,1256304.0
13456,970,1143,1.75,2,8,432869.0
13457,5480,10250,5.0,5,10,668070.0
13458,5480,10250,5.0,5,10,1898279.0
13459,1420,2057,2.25,2,8,522401.0
13460,1810,3025,2.0,3,7,692952.0
13461,3039,5456,2.5,3,9,1259140.0
13462,2140,5000,1.75,2,7,785651.0
13463,2140,5000,1.75,2,7,736336.0
13464,2460,5000,2.5,4,8,911087.0
13465,2420,4000,2.5,5,9,989585.0
13466,1580,23299,2.5,3,7,380121.0
13467,2600,5814,2.25,4,8,464630.0
13468,1030,2491,1.0,3,7,468131.0
13469,1820,2496,1.75,3,6,340795.0
13470,740,1099,1.0,2,7,259210.0
13471,1090,4800,1.0,3,6,285766.0
13472,1340,1549,2.25,3,8,367939.0
13473,980,1092,2.25,2,7,318101.0
13474,980,1092,2.25,2,7,225473.0
13475,980,1090,2.25,2,7,318101.0
13476,900,1311,2.25,2,7,318101.0
13477,810,2451,1.0,2,6,337403.0
13478,880,1157,1.5,2,7,250166.0
13479,1470,2584,1.75,3,7,283083.0
13480,2130,2988,2.75,3,8,925754.0
13481,1810,3060,3.0,3,9,951807.0
13482,2330,5880,3.25,4,8,1253729.0
13483,1500,5111,1.5,3,8,772240.0
13484,2530,3250,2.5,4,8,1015010.0
13485,3380,6063,2.75,3,9,1782548.0
13486,3450,8395,3.75,4,10,1647481.0
13487,1610,4385,1.75,2,8,877468.0
13488,3640,3604,3.25,4,9,1297823.0
13489,2060,4711,2.0,3,6,295403.0
13490,1450,7316,1.5,3,7,366979.0
13491,3040,5200,2.5,3,8,360829.0
13492,900,7798,1.0,2,7,377652.0
13493,1200,5029,2.0,3,6,501456.0
13494,980,6281,1.0,2,7,431991.0
13495,3070,5000,2.75,4,8,790814.0
13496,3070,5000,2.75,4,8,1109652.0
13497,2960,7500,1.75,4,8,1020494.0
13498,2750,7250,2.75,6,8,853908.0
13499,1870,3750,1.75,4,7,536722.0
13500,3380,5510,3.5,5,9,1267209.0
13501,1030,4958,1.0,3,7,589436.0
13502,2800,4958,2.5,4,10,1250218.0
13503,3470,7350,4.25,5,8,883868.0
13504,1800,7350,1.75,3,8,806954.0
13505,3130,4680,3.75,4,8,907936.0
13506,3130,4680,3.75,4,8,1090581.0
13507,2630,5179,2.75,4,8,651822.0
13508,1850,5400,2.0,3,7,609524.0
13509,2640,5000,2.75,4,9,1115738.0
13510,1270,7153,1.0,3,6,255128.0
13511,1270,7153,1.0,3,6,245838.0
13512,2130,3602,2.75,3,8,701935.0
13513,1350,3068,2.5,3,7,505995.0
13514,1350,3068,2.5,3,7,588899.0
13515,1910,5210,2.25,4,8,843540.0
13516,1910,5210,2.25,4,8,819960.0
13517,1950,3611,1.5,4,8,499476.0
13518,1680,3000,1.75,3,8,435310.0
13519,2730,3000,2.5,3,8,667157.0
13520,1880,3000,1.75,4,7,500162.0
13521,1560,4500,1.75,2,7,528112.0
13522,3200,15350,2.25,3,10,1277936.0
13523,3450,14390,2.5,4,10,1399972.0
13524,6110,19546,4.0,5,13,5648954.0
13525,1080,4760,1.0,2,6,271432.0
13526,750,5080,1.0,2,6,305630.0
13527,1410,5159,2.0,3,6,346843.0
13528,1980,6100,1.75,2,7,608280.0
13529,1760,5248,1.75,3,8,528804.0
13530,1770,8496,2.5,4,7,333959.0
13531,1780,10890,2.75,4,7,400516.0
13532,2320,8400,3.0,5,8,195984.0
13533,1260,7783,2.0,3,7,233143.0
13534,880,7440,1.75,2,6,244433.0
13535,1170,11550,1.0,2,7,294640.0
13536,1400,8580,4.0,5,7,307001.0
13537,1360,11175,1.0,4,7,283146.0
13538,1040,9750,1.0,3,7,279802.0
13539,2360,12149,1.75,4,7,301938.0
13540,2350,9000,2.75,5,7,400787.0
13541,1840,11325,1.75,4,6,355550.0
13542,1420,8499,1.75,3,7,203340.0
13543,2340,7494,2.25,5,7,387312.0
13544,870,8400,1.0,2,7,249732.0
13545,1360,8910,1.5,3,7,298569.0
13546,1360,8910,1.5,3,7,259329.0
13547,1330,8912,1.0,3,6,290350.0
13548,1330,7200,1.75,2,7,302165.0
13549,2410,7202,2.5,4,8,510508.0
13550,1010,7121,1.0,3,7,280745.0
13551,1460,8700,1.5,4,7,351233.0
13552,1770,7250,1.0,4,7,354194.0
13553,1150,7510,1.75,3,6,314330.0
13554,790,8250,1.0,2,6,111356.0
13555,840,8750,1.0,2,6,257837.0
13556,1220,13032,2.0,4,7,240328.0
13557,1240,12300,1.0,3,8,322187.0
13558,2020,9652,2.25,3,8,356054.0
13559,1120,6000,1.0,2,5,223806.0
13560,2200,4750,1.75,4,7,660952.0
13561,1140,6000,1.0,2,6,231315.0
13562,1780,6102,2.5,4,7,340211.0
13563,1600,5969,2.0,2,7,517180.0
13564,910,5969,1.0,3,7,371314.0
13565,880,6000,1.0,3,5,271193.0
13566,2760,9355,2.5,4,8,574342.0
13567,1340,7260,1.0,3,7,444766.0
13568,2613,8600,2.5,4,8,482816.0
13569,3052,12145,2.5,4,8,531141.0
13570,2740,8610,2.25,3,7,292943.0
13571,2810,4922,2.5,4,9,649304.0
13572,2810,4585,2.5,4,9,634387.0
13573,4090,4630,3.5,5,9,780573.0
13574,4090,4630,3.5,5,9,716665.0
13575,4190,4977,2.5,4,9,797409.0
13576,2970,5722,2.5,4,9,713443.0
13577,4170,4322,3.5,5,9,735146.0
13578,2590,6800,3.0,4,8,488351.0
13579,2550,6800,2.5,4,8,473223.0
13580,2550,6800,2.5,4,8,435810.0
13581,2550,6800,2.5,4,8,414057.0
13582,2590,7213,3.0,4,8,478130.0
13583,2400,6680,2.5,4,8,431358.0
13584,1830,6643,2.75,4,8,320449.0
13585,1510,5888,2.25,3,7,304711.0
13586,2010,7405,2.25,3,7,310473.0
13587,1430,7280,2.0,3,7,320182.0
13588,1480,8000,2.0,3,6,300764.0
13589,1840,9697,1.75,3,7,347600.0
13590,1610,7651,2.25,3,7,346850.0
13591,1540,7806,1.75,3,7,333533.0
13592,1390,7688,2.0,3,7,297853.0
13593,1400,7629,2.5,3,7,323799.0
13594,2270,7583,2.5,4,7,340211.0
13595,2270,7583,2.5,4,7,376471.0
13596,1820,7583,1.75,3,7,338005.0
13597,2140,11691,2.5,3,7,341238.0
13598,2400,8620,3.5,6,8,628477.0
13599,2910,10951,2.5,4,9,806156.0
13600,2990,14069,2.5,4,10,807068.0
13601,1910,8329,1.75,3,8,360829.0
13602,1910,8329,1.75,3,8,379640.0
13603,2540,8480,2.5,3,8,429116.0
13604,2510,9240,2.5,3,8,409687.0
13605,1990,3800,2.5,3,7,371420.0
13606,1990,3800,2.5,3,7,285037.0
13607,1890,3629,2.5,3,7,299226.0
13608,1750,4372,2.5,3,7,335144.0
13609,1990,4000,2.5,3,7,374142.0
13610,1990,4000,2.5,3,7,351764.0
13611,1890,4089,2.5,3,7,277610.0
13612,1750,3800,2.5,3,7,363011.0
13613,3190,4623,2.5,4,9,437121.0
13614,2960,4640,2.5,4,9,434987.0
13615,3190,7224,2.5,4,9,448963.0
13616,2960,6031,2.5,4,9,437264.0
13617,2960,6031,2.5,4,9,520456.0
13618,3190,5124,2.5,4,9,454175.0
13619,2380,5135,2.5,4,8,432225.0
13620,2570,4750,2.5,4,8,427264.0
13621,2300,8843,2.5,4,8,417035.0
13622,2380,7232,2.5,4,8,416026.0
13623,2960,5150,2.5,4,9,468919.0
13624,3190,5375,2.5,5,9,450893.0
13625,2820,5056,2.5,4,9,490029.0
13626,2960,5677,2.5,4,9,446747.0
13627,2960,5677,2.5,4,9,500984.0
13628,2750,5767,2.5,4,9,448128.0
13629,2800,4687,3.0,5,9,447853.0
13630,2020,5376,2.5,3,7,400241.0
13631,3000,5857,2.75,4,8,499889.0
13632,3190,6200,2.5,4,9,462374.0
13633,3190,6219,2.5,4,9,466885.0
13634,1910,5000,2.5,4,7,379716.0
13635,2010,5000,2.5,4,7,386082.0
13636,2380,5000,2.5,4,8,436220.0
13637,1980,5000,2.5,3,7,396525.0
13638,1990,5034,2.5,3,7,389898.0
13639,2010,5117,2.5,4,7,377697.0
13640,2010,5117,2.5,4,7,300311.0
13641,1910,4862,2.5,4,7,375527.0
13642,2960,5054,2.5,4,9,457777.0
13643,2960,5000,2.5,4,9,464635.0
13644,2960,5361,2.5,4,9,457016.0
13645,3190,5307,2.5,4,9,487777.0
13646,2960,5014,2.5,4,9,445736.0
13647,2960,5000,2.5,4,9,449566.0
13648,3190,5000,2.5,4,9,471223.0
13649,1890,4339,2.5,4,8,312065.0
13650,910,9000,1.0,2,6,308772.0
13651,1880,9000,3.25,3,7,429797.0
13652,910,9000,1.0,2,5,206318.0
13653,910,9000,1.0,2,5,261184.0
13654,1180,9000,1.5,3,6,349753.0
13655,1180,9000,1.5,3,6,364693.0
13656,1180,9000,1.5,3,6,231109.0
13657,2400,8768,2.5,4,8,625863.0
13658,2230,7350,2.75,4,8,695876.0
13659,3030,7324,2.75,3,8,741476.0
13660,3650,10588,2.25,4,11,863958.0
13661,2717,4513,2.5,4,8,415664.0
13662,1450,7700,2.0,3,7,285011.0
13663,2200,8906,3.25,4,7,304677.0
13664,1500,10652,2.5,3,7,340130.0
13665,1500,10652,2.5,3,7,267794.0
13666,1640,9350,2.0,3,7,327949.0
13667,1460,6820,2.0,3,7,347618.0
13668,1620,7725,2.0,4,7,330910.0
13669,2180,7820,2.5,3,7,358824.0
13670,1420,11391,1.0,3,6,316099.0
13671,1940,6629,2.5,3,7,335238.0
13672,1590,8449,2.5,3,7,331289.0
13673,1750,7902,2.5,4,7,325399.0
13674,2430,8525,4.0,6,7,418462.0
13675,2430,8525,4.0,6,7,285255.0
13676,1860,6607,2.5,3,7,329955.0
13677,1940,7502,2.25,4,7,355134.0
13678,1210,9699,2.0,3,7,294422.0
13679,1810,11398,2.5,3,7,354639.0
13680,1640,6735,2.5,3,7,326197.0
13681,1940,7094,2.25,4,7,253521.0
13682,2180,6850,2.25,3,7,477458.0
13683,2050,6705,2.5,4,7,480656.0
13684,1600,7280,2.25,3,7,404685.0
13685,1750,6120,2.5,4,8,529806.0
13686,1550,5564,2.5,3,8,390003.0
13687,1510,5319,1.75,2,8,428049.0
13688,1510,4500,1.75,2,8,434993.0
13689,1960,6500,2.25,3,8,455207.0
13690,1720,5842,1.75,2,8,410947.0
13691,1860,5900,2.5,2,8,508852.0
13692,1380,6851,1.75,3,8,457830.0
13693,1850,7056,1.75,3,8,445902.0
13694,2810,10433,2.5,4,8,378031.0
13695,2910,5802,2.75,4,7,452145.0
13696,2970,9266,2.5,5,8,741036.0
13697,2720,10946,2.25,5,8,679619.0
13698,2720,10946,2.25,5,8,826548.0
13699,2890,8700,2.5,3,9,722885.0
13700,2770,9340,2.25,4,9,904675.0
13701,2190,7349,2.25,4,8,655738.0
13702,2510,8823,1.75,3,8,554752.0
13703,2300,9914,2.25,3,8,757576.0
13704,2130,7015,2.25,4,8,616347.0
13705,1740,11754,1.75,3,8,543314.0
13706,1570,6740,1.5,3,7,298744.0
13707,1050,7577,1.0,3,7,211260.0
13708,1050,7577,1.0,3,7,210967.0
13709,5500,11407,4.5,5,11,3149342.0
13710,3960,16534,4.0,4,11,976541.0
13711,1580,9382,1.75,4,7,849368.0
13712,4460,16953,3.5,4,9,1514969.0
13713,3030,11987,3.0,5,8,1219221.0
13714,3250,16684,2.25,4,9,1533313.0
13715,1030,5934,1.0,2,7,481848.0
13716,2320,7620,3.0,4,7,827105.0
13717,2720,8819,2.0,4,8,413819.0
13718,2500,11659,2.75,4,9,575356.0
13719,2500,11659,2.75,4,9,364489.0
13720,3120,9587,2.5,3,8,634882.0
13721,2370,9679,2.5,4,8,598124.0
13722,1890,13000,1.75,3,8,581208.0
13723,1920,8259,2.25,4,8,641852.0
13724,1950,9342,2.25,4,8,589767.0
13725,1670,5009,2.5,3,8,341570.0
13726,1300,7735,1.75,3,7,272372.0
13727,1580,7875,1.75,3,7,298209.0
13728,1650,7875,2.5,3,7,299636.0
13729,1070,8352,1.5,3,7,267441.0
13730,1150,8686,1.5,3,7,349346.0
13731,1130,4445,2.25,3,8,605107.0
13732,3490,11000,3.5,5,9,1405854.0
13733,1680,13751,1.5,3,7,643862.0
13734,3400,13500,3.0,5,8,900035.0
13735,3980,13500,3.25,5,9,837969.0
13736,3590,10627,2.75,5,9,924107.0
13737,2120,10009,2.5,4,9,833666.0
13738,2120,10009,2.5,4,9,909089.0
13739,2310,9900,2.25,5,8,865694.0
13740,2600,10800,2.5,5,9,963656.0
13741,1950,10800,1.75,4,8,867304.0
13742,3010,9800,2.25,4,9,1033460.0
13743,3360,15982,3.0,4,9,1170452.0
13744,4040,11732,4.5,6,9,1181816.0
13745,6410,31140,3.25,4,12,3383085.0
13746,2470,10713,3.5,3,9,1426682.0
13747,2260,13600,2.5,4,8,817202.0
13748,2670,13600,3.25,5,8,898595.0
13749,2810,13556,2.25,4,8,891803.0
13750,1960,13200,1.75,4,8,876838.0
13751,3000,12827,3.0,4,9,1013035.0
13752,2320,12416,2.25,5,9,873724.0
13753,3580,15118,2.5,5,9,1205540.0
13754,2180,9726,1.75,4,9,911223.0
13755,2390,10244,2.25,4,9,861902.0
13756,2350,5386,2.75,4,10,988382.0
13757,3420,8000,3.5,5,10,1505913.0
13758,3420,8000,3.5,5,10,1651169.0
13759,1370,7700,1.5,4,8,791023.0
13760,1410,8939,2.25,3,8,694526.0
13761,3160,8000,2.5,5,7,898595.0
13762,5410,10486,5.0,5,11,2421702.0
13763,4150,8550,4.0,5,11,2064315.0
13764,4440,14862,2.5,5,9,1235088.0
13765,3370,8906,3.5,4,9,1727673.0
13766,2830,16300,2.75,3,8,801576.0
13767,3730,7071,3.25,4,11,2295549.0
13768,5980,7680,5.0,6,10,3340198.0
13769,3070,4480,1.5,3,8,866311.0
13770,1000,1760,1.0,2,7,502052.0
13771,1000,1760,1.0,2,7,531206.0
13772,2580,2802,3.0,5,7,806311.0
13773,1660,1545,2.5,3,9,802828.0
13774,1660,1545,2.5,3,9,771063.0
13775,1810,1159,2.25,3,9,767704.0
13776,1320,1381,2.25,3,8,571803.0
13777,3380,3700,4.25,4,9,1620624.0
13778,1540,932,2.0,2,8,589194.0
13779,2170,2400,3.0,5,7,754746.0
13780,2230,3200,1.75,4,7,631998.0
13781,2400,3520,3.75,4,7,865054.0
13782,3030,2489,3.25,5,7,913433.0
13783,1790,1525,2.5,3,8,610388.0
13784,1380,1324,1.5,2,8,606960.0
13785,1480,1295,2.25,3,7,619323.0
13786,2100,7350,3.0,4,8,832460.0
13787,2960,8430,2.0,5,8,785560.0
13788,2340,8532,2.5,3,8,689404.0
13789,1970,9188,2.75,5,8,759687.0
13790,1670,9600,1.75,3,8,618891.0
13791,2060,9953,2.25,3,8,734476.0
13792,3520,8000,2.75,4,10,1442700.0
13793,3520,8000,2.75,4,10,1588075.0
13794,4440,9270,4.0,5,10,1064230.0
13795,1660,9471,1.5,4,7,291670.0
13796,1320,9345,1.0,3,7,190432.0
13797,1140,8645,1.5,3,6,275469.0
13798,1508,8554,1.5,3,6,240503.0
13799,3180,15061,2.75,4,8,1004633.0
13800,3180,15061,2.75,4,8,1138016.0
13801,2260,5839,1.0,3,7,399516.0
13802,1460,8212,1.0,3,7,381487.0
13803,1810,8444,1.5,3,8,445171.0
13804,1600,29200,2.25,3,7,310929.0
13805,1600,29200,2.25,3,7,312245.0
13806,1530,13612,1.75,3,7,272486.0
13807,1940,2369,1.5,3,7,237862.0
13808,1780,2636,2.5,0,7,255476.0
13809,1230,1561,1.5,2,7,212736.0
13810,1230,1561,1.5,2,7,97433.0
13811,1660,3049,2.5,3,7,257878.0
13812,1230,1509,1.5,2,7,216986.0
13813,1230,1509,1.5,2,7,122694.0
13814,1900,2351,2.5,3,7,291073.0
13815,1230,1561,1.5,2,7,199613.0
13816,1660,3154,2.5,3,7,247517.0
13817,1230,1664,1.5,2,7,201801.0
13818,1680,5762,2.0,4,7,333413.0
13819,1360,6082,2.0,3,7,294827.0
13820,2050,5356,2.5,3,7,344780.0
13821,1310,5460,2.0,3,7,266381.0
13822,1610,5050,2.5,3,7,355672.0
13823,2020,6205,2.25,3,7,360724.0
13824,1310,4880,2.5,3,7,339269.0
13825,1290,5128,2.0,3,7,306698.0
13826,2090,7500,2.25,3,7,321583.0
13827,2090,9702,2.75,4,7,385773.0
13828,1490,7715,2.25,3,7,353468.0
13829,2400,19923,2.75,4,7,492207.0
13830,1670,12825,1.75,3,8,338238.0
13831,2140,13216,2.25,3,9,472871.0
13832,1780,13095,1.75,3,9,400413.0
13833,1300,11300,1.0,3,7,301841.0
13834,1920,13685,1.0,3,7,257457.0
13835,950,11475,1.0,3,7,244175.0
13836,1790,19177,2.5,4,7,307652.0
13837,2290,8250,3.0,4,9,507039.0
13838,2740,8250,4.0,4,9,466482.0
13839,1600,9921,2.5,4,7,332844.0
13840,1650,5626,2.5,4,7,105301.0
13841,2150,6232,2.5,4,8,368120.0
13842,2210,5929,2.5,4,8,340102.0
13843,2200,5709,2.5,3,8,420967.0
13844,1850,6270,2.0,4,8,377373.0
13845,2080,8069,2.0,5,7,399260.0
13846,1360,7946,1.75,3,7,455111.0
13847,960,9576,1.0,3,7,280006.0
13848,2170,15000,2.25,3,8,361504.0
13849,2040,14383,2.25,4,8,454866.0
13850,2750,15450,3.25,5,8,443375.0
13851,2360,14950,2.25,3,9,363994.0
13852,3800,33825,2.25,3,10,655645.0
13853,1580,14706,1.75,3,8,436153.0
13854,2950,15540,2.75,4,8,550820.0
13855,2530,14400,2.5,5,8,455068.0
13856,3160,12408,2.5,4,9,462136.0
13857,3140,12792,2.5,4,9,549246.0
13858,2760,21465,2.0,4,9,476542.0
13859,3000,17500,2.0,4,9,374028.0
13860,2020,13530,2.25,3,8,415556.0
13861,2260,18850,2.25,4,9,492805.0
13862,2160,9874,2.25,3,7,344990.0
13863,1430,9600,1.75,3,7,281508.0
13864,2270,10600,2.5,4,7,399430.0
13865,2840,7199,3.0,5,7,319267.0
13866,2140,7785,2.5,4,6,171146.0
13867,3220,9375,3.25,4,8,413039.0
13868,940,4080,1.0,2,7,511227.0
13869,3030,29163,2.5,4,10,877534.0
13870,1200,6275,1.75,3,7,283658.0
13871,4640,15235,3.5,7,11,1678403.0
13872,1720,10500,2.0,4,7,489675.0
13873,1260,7614,1.5,3,8,432456.0
13874,1320,9245,1.5,3,7,390642.0
13875,1630,7350,2.5,5,7,488544.0
13876,1150,7560,1.0,3,7,422711.0
13877,1400,7360,1.0,3,7,465871.0
13878,1240,6840,1.75,3,7,429594.0
13879,1060,7360,1.0,3,7,354923.0
13880,1240,5655,1.75,4,7,419633.0
13881,1240,5655,1.75,4,7,468032.0
13882,2140,7872,2.25,4,7,518725.0
13883,2500,7200,2.5,5,7,529432.0
13884,1760,3866,2.5,3,8,323193.0
13885,1740,3600,2.5,4,8,357898.0
13886,1880,3600,2.5,4,8,317261.0
13887,2540,4982,3.5,4,8,420952.0
13888,2350,8851,3.5,4,8,395301.0
13889,1760,3600,2.5,3,8,338343.0
13890,1870,5127,2.5,3,8,406127.0
13891,2200,8462,1.75,4,7,755381.0
13892,4150,8000,3.5,5,10,1797478.0
13893,6360,16497,4.5,4,11,2118422.0
13894,5100,10015,3.25,5,11,887038.0
13895,4020,18745,2.75,4,10,2014349.0
13896,5200,27068,3.5,6,10,1595410.0
